District,Year,Month,Lat,Lon,Rainfall_mm,DMI,ONI,MJO_Phase,MJO_Amp
Shivamogga,2018,12,13.93,75.57,3.4970362186431885,0.309,0.92,3.838709677419355,2.266200470967742
Shivamogga,2019,1,13.93,75.57,0.0,0.387,0.89,5.709677419354839,1.75703085
Shivamogga,2019,2,13.93,75.57,3.185272216796875,0.416,0.86,6.142857142857143,1.7487797142857142
Shivamogga,2019,3,13.93,75.57,3.138154238462448,0.225,0.84,4.064516129032258,1.1146516216129032
Shivamogga,2019,4,13.93,75.57,23.789832264184952,0.258,0.77,3.7333333333333334,1.0698441273333332
Shivamogga,2019,5,13.93,75.57,7.2171183079481125,0.54,0.64,6.096774193548387,1.854505129032258
Shivamogga,2019,6,13.93,75.57,54.24557928740978,0.605,0.52,4.566666666666666,1.3048570076666666
Shivamogga,2019,7,13.93,75.57,166.67027387022972,0.597,0.33,2.3548387096774195,0.8737279109677419
Shivamogga,2019,8,13.93,75.57,412.1512376964092,0.436,0.19,4.129032258064516,0.9542141777419355
Shivamogga,2019,9,13.93,75.57,132.35564762353897,0.892,0.23,4.5,1.6799940163333333
Shivamogga,2019,10,13.93,75.57,306.9565104544163,0.964,0.39,2.6774193548387095,1.5321089774193548
Shivamogga,2019,11,13.93,75.57,87.24745655059814,0.835,0.58,4.7,1.5540973666666666
Shivamogga,2019,12,13.93,75.57,10.77083244919777,0.243,0.66,3.7096774193548385,0.9795201067741935
Shivamogga,2020,1,13.93,75.57,0.0,0.173,0.64,5.516129032258065,2.0013102467741937
Shivamogga,2020,2,13.93,75.57,0.0,0.054,0.63,5.551724137931035,1.19141821
Shivamogga,2020,3,13.93,75.57,2.064313769340515,0.019,0.53,3.7419354838709675,1.516898370967742
Shivamogga,2020,4,13.93,75.57,24.350074589252472,-0.011,0.3,3.6666666666666665,1.6374265986666667
Shivamogga,2020,5,13.93,75.57,80.83933563530445,0.298,0.01,4.451612903225806,1.1646890893548387
Shivamogga,2020,6,13.93,75.57,110.79641965776682,0.455,-0.23,1.6,1.3547168013333333
Shivamogga,2020,7,13.93,75.57,177.71840503811836,0.319,-0.36,2.0,1.5012130690322583
Shivamogga,2020,8,13.93,75.57,217.36761547625065,-0.183,-0.53,4.516129032258065,1.5708076487096774
Shivamogga,2020,9,13.93,75.57,183.0123926922679,-0.189,-0.85,4.166666666666667,1.1078213236666665
Shivamogga,2020,10,13.93,75.57,149.4144549369812,0.074,-1.12,5.032258064516129,1.8443815480645163
Shivamogga,2020,11,13.93,75.57,0.2541446089744568,0.02,-1.2,4.533333333333333,1.0659901883333334
Shivamogga,2020,12,13.93,75.57,20.873719692230225,0.031,-1.08,4.709677419354839,0.8462182629741936
Shivamogga,2021,1,13.93,75.57,58.80885469913483,0.051,-0.91,4.483870967741935,1.3812992767741936
Shivamogga,2021,2,13.93,75.57,28.917170256376266,0.243,-0.79,6.357142857142857,1.7109776275000002
Shivamogga,2021,3,13.93,75.57,6.006285190582275,0.267,-0.71,4.032258064516129,1.1486161170967741
Shivamogga,2021,4,13.93,75.57,36.26512569189072,0.25,-0.55,6.7,2.1312086966666666
Shivamogga,2021,5,13.93,75.57,143.98113971948624,0.009,-0.39,3.6451612903225805,1.6188268058064517
Shivamogga,2021,6,13.93,75.57,122.25452946126461,-0.002,-0.3,3.033333333333333,1.2543668813333333
Shivamogga,2021,7,13.93,75.57,313.4375999569893,-0.229,-0.35,4.193548387096774,1.2697446645161292
Shivamogga,2021,8,13.93,75.57,133.46336044371128,-0.099,-0.45,3.0,1.3328496390322582
Shivamogga,2021,9,13.93,75.57,62.79309643805027,-0.058,-0.63,3.4,1.16716908
Shivamogga,2021,10,13.93,75.57,221.3440491333604,-0.091,-0.76,3.5161290322580645,1.1958632022580646
Shivamogga,2021,11,13.93,75.57,210.25486786663532,0.069,-0.91,3.7333333333333334,1.0642061103333333
Shivamogga,2021,12,13.93,75.57,6.647794485092163,-0.12,-0.87,6.451612903225806,2.068191648387097
Shivamogga,2022,1,13.93,75.57,0.0,-0.056,-0.82,6.838709677419355,1.1541269361290323
Shivamogga,2022,2,13.93,75.57,0.0,-0.082,-0.79,3.142857142857143,1.2939472457142858
Shivamogga,2022,3,13.93,75.57,4.46864116191864,-0.093,-0.86,3.064516129032258,1.0719917463806452
Shivamogga,2022,4,13.93,75.57,131.56235867738724,-0.068,-0.95,3.5,0.6809799073333332
Shivamogga,2022,5,13.93,75.57,275.4083340167999,-0.122,-0.9,4.67741935483871,1.2369349422580647
Shivamogga,2022,6,13.93,75.57,48.79850880801678,-0.335,-0.78,2.7333333333333334,1.7460144566666667
Shivamogga,2022,7,13.93,75.57,375.9113799929619,-0.195,-0.76,3.096774193548387,0.9906527754838709
Shivamogga,2022,8,13.93,75.57,301.7092887610197,-0.246,-0.87,3.3870967741935485,0.9623516609677419
Shivamogga,2022,9,13.93,75.57,118.90964916348457,-0.322,-0.97,4.566666666666666,0.45954351401
Shivamogga,2022,10,13.93,75.57,120.82101428508759,-0.691,-0.94,5.387096774193548,1.5040083503225805
Shivamogga,2022,11,13.93,75.57,11.969539061188698,-0.269,-0.85,5.966666666666667,1.2876559716666667
Shivamogga,2022,12,13.93,75.57,22.411147713661194,-0.091,-0.71,4.161290322580645,1.0273198254935483
Shivamogga,2023,1,13.93,75.57,0.0912494957447052,0.11,-0.54,5.32258064516129,1.3139867793548388
Shivamogga,2023,2,13.93,75.57,0.0,0.157,-0.29,5.571428571428571,1.642928577857143
Shivamogga,2023,3,13.93,75.57,4.299382209777832,0.414,-0.02,4.548387096774194,2.51316421
Shivamogga,2023,4,13.93,75.57,46.88448083400726,0.56,0.27,5.133333333333334,1.690960304
Shivamogga,2023,5,13.93,75.57,94.04359269142151,0.443,0.57,6.064516129032258,1.6563232422580645
Shivamogga,2023,6,13.93,75.57,71.33260899782181,0.665,0.84,3.066666666666667,1.1452140906
Shivamogga,2023,7,13.93,75.57,248.7821395099163,0.498,1.12,4.225806451612903,0.7976125261290323
Shivamogga,2023,8,13.93,75.57,34.348021370358765,0.826,1.37,6.32258064516129,0.9138732870967742
Shivamogga,2023,9,13.93,75.57,43.743061292916536,0.946,1.6,3.533333333333333,0.8482362092433333
Shivamogga,2023,10,13.93,75.57,7.036678746342659,0.804,1.83,4.419354838709677,1.3481443029032258
Shivamogga,2023,11,13.93,75.57,124.24213418364525,0.92,1.99,3.3,1.3793660156666665
Shivamogga,2023,12,13.93,75.57,0.9831609129905701,0.852,2.06,4.193548387096774,1.5088745183870966
Chikkamagaluru,2000,1,13.33,75.77,0.0,-0.125,-1.66,3.7096774193548385,0.6000893251612903
Chikkamagaluru,2000,2,13.33,75.77,0.0,-0.009,-1.41,3.793103448275862,1.1428570703448275
Chikkamagaluru,2000,3,13.33,75.77,0.0,0.141,-1.07,3.3870967741935485,0.9157557180645162
Chikkamagaluru,2000,4,13.33,75.77,39.90532612800598,0.141,-0.81,4.533333333333333,0.9053602656666667
Chikkamagaluru,2000,5,13.33,75.77,81.99199971556664,0.113,-0.71,5.483870967741935,0.9960924206451613
Chikkamagaluru,2000,6,13.33,75.77,32.5096173658967,-0.022,-0.64,4.1,0.7017651786833333
Chikkamagaluru,2000,7,13.33,75.77,97.44098154455423,0.077,-0.55,5.548387096774194,1.5948303687096774
Chikkamagaluru,2000,8,13.33,75.77,162.54497086256742,0.131,-0.51,3.838709677419355,1.62711539
Chikkamagaluru,2000,9,13.33,75.77,235.9699006676674,-0.096,-0.55,4.1,1.278711512
Chikkamagaluru,2000,10,13.33,75.77,182.66927802562714,-0.142,-0.63,4.806451612903226,1.5696261258064517
Chikkamagaluru,2000,11,13.33,75.77,0.0,-0.306,-0.75,4.266666666666667,1.6378827666666667
Chikkamagaluru,2000,12,13.33,75.77,0.39040902256965637,-0.248,-0.74,4.806451612903226,1.1626311996774195
Chikkamagaluru,2001,1,13.33,75.77,0.6542899012565613,-0.431,-0.68,2.5483870967741935,1.8043092477419354
Chikkamagaluru,2001,2,13.33,75.77,0.0,-0.016,-0.52,5.25,2.3275103500000003
Chikkamagaluru,2001,3,13.33,75.77,0.2944304645061493,-0.01,-0.44,5.258064516129032,0.6080977735483871
Chikkamagaluru,2001,4,13.33,75.77,142.45542268455029,0.136,-0.34,4.533333333333333,0.6858787033333333
Chikkamagaluru,2001,5,13.33,75.77,50.05913919210434,0.137,-0.25,5.451612903225806,1.5366611332258064
Chikkamagaluru,2001,6,13.33,75.77,75.66372452676296,0.127,-0.12,4.033333333333333,0.8460881063833334
Chikkamagaluru,2001,7,13.33,75.77,27.24930279701948,-0.14,-0.08,4.258064516129032,1.4921871870967742
Chikkamagaluru,2001,8,13.33,75.77,48.108057394623756,-0.301,-0.13,5.419354838709677,1.397106648064516
Chikkamagaluru,2001,9,13.33,75.77,281.40617740154266,-0.223,-0.19,3.0,1.2181324733333334
Chikkamagaluru,2001,10,13.33,75.77,27.57533596456051,-0.451,-0.29,5.387096774193548,1.3723289300000001
Chikkamagaluru,2001,11,13.33,75.77,8.260493665933609,-0.245,-0.35,4.4,0.9614376696666667
Chikkamagaluru,2001,12,13.33,75.77,0.0,-0.051,-0.31,6.580645161290323,1.7203842838709678
Chikkamagaluru,2002,1,13.33,75.77,0.0,-0.142,-0.15,4.258064516129032,1.6998524758064517
Chikkamagaluru,2002,2,13.33,75.77,1.046863853931427,-0.098,0.03,5.714285714285714,1.0814431442857144
Chikkamagaluru,2002,3,13.33,75.77,0.0,0.008,0.09,3.5483870967741935,1.3025143731387099
Chikkamagaluru,2002,4,13.33,75.77,3.0749064683914185,-0.352,0.2,2.533333333333333,0.8904978936033333
Chikkamagaluru,2002,5,13.33,75.77,92.75363464653492,-0.329,0.43,5.903225806451613,2.409133551612903
Chikkamagaluru,2002,6,13.33,75.77,83.59382984042168,-0.189,0.65,3.566666666666667,1.8803833166666666
Chikkamagaluru,2002,7,13.33,75.77,3.862307272851467,-0.261,0.79,6.387096774193548,1.7221574980645162
Chikkamagaluru,2002,8,13.33,75.77,20.464275017380714,-0.208,0.86,5.67741935483871,1.4202360319354839
Chikkamagaluru,2002,9,13.33,75.77,24.174802392721176,0.286,1.01,4.433333333333334,0.7018471730000001
Chikkamagaluru,2002,10,13.33,75.77,188.56017093360424,0.405,1.21,4.129032258064516,0.8933860990322581
Chikkamagaluru,2002,11,13.33,75.77,6.7265045046806335,0.096,1.31,3.566666666666667,2.25046865
Chikkamagaluru,2002,12,13.33,75.77,0.0,-0.158,1.14,3.7096774193548385,1.8575260422580646
Chikkamagaluru,2003,1,13.33,75.77,0.0,-0.239,0.92,5.354838709677419,0.8134987815870968
Chikkamagaluru,2003,2,13.33,75.77,0.0,0.017,0.63,4.178571428571429,0.7148255028571429
Chikkamagaluru,2003,3,13.33,75.77,0.3455773890018463,-0.039,0.38,3.903225806451613,1.4626752464516128
Chikkamagaluru,2003,4,13.33,75.77,2.934081643819809,-0.099,-0.04,3.8666666666666667,1.1874197433333333
Chikkamagaluru,2003,5,13.33,75.77,0.37883421778678894,-0.164,-0.26,5.258064516129032,2.245336555483871
Chikkamagaluru,2003,6,13.33,75.77,35.094214737415314,0.139,-0.16,3.2666666666666666,1.65106069
Chikkamagaluru,2003,7,13.33,75.77,60.165136471390724,0.131,0.08,3.6129032258064515,0.9928557990322581
Chikkamagaluru,2003,8,13.33,75.77,37.142982587218285,0.108,0.21,3.870967741935484,0.6039936987096773
Chikkamagaluru,2003,9,13.33,75.77,17.26565344631672,-0.06,0.26,4.266666666666667,0.7902776976666667
Chikkamagaluru,2003,10,13.33,75.77,187.7161692082882,-0.243,0.29,5.419354838709677,1.2216482238709676
Chikkamagaluru,2003,11,13.33,75.77,0.34084340929985046,-0.159,0.35,4.3,0.49874167021000004
Chikkamagaluru,2003,12,13.33,75.77,0.0,0.189,0.35,4.258064516129032,1.8000867477419356
Chikkamagaluru,2004,1,13.33,75.77,1.9128013849258423,0.044,0.37,4.709677419354839,2.246038609677419
Chikkamagaluru,2004,2,13.33,75.77,3.043092966079712,0.114,0.31,5.517241379310345,1.4791189124137931
Chikkamagaluru,2004,3,13.33,75.77,19.475552082061768,0.077,0.23,5.064516129032258,2.1767354612903227
Chikkamagaluru,2004,4,13.33,75.77,112.02035915851593,-0.079,0.17,3.6,1.2874256193333333
Chikkamagaluru,2004,5,13.33,75.77,238.89317136257887,-0.565,0.17,3.838709677419355,1.4382904767741935
Chikkamagaluru,2004,6,13.33,75.77,262.2380929887295,-0.384,0.28,4.533333333333333,1.0188708323333333
Chikkamagaluru,2004,7,13.33,75.77,105.06386318802834,-0.301,0.47,2.6129032258064515,1.6112249593548387
Chikkamagaluru,2004,8,13.33,75.77,189.09894779324532,-0.133,0.64,6.612903225806452,1.2484562670967743
Chikkamagaluru,2004,9,13.33,75.77,92.86011189222336,-0.106,0.7,2.1,1.4384542359999999
Chikkamagaluru,2004,10,13.33,75.77,109.26619032025337,-0.004,0.67,4.32258064516129,1.54811694
Chikkamagaluru,2004,11,13.33,75.77,39.082770213484764,-0.153,0.66,3.8666666666666667,0.558687573
Chikkamagaluru,2004,12,13.33,75.77,0.0,-0.132,0.69,4.354838709677419,0.7194164974193549
Chikkamagaluru,2005,1,13.33,75.77,42.63424491882324,-0.124,0.64,5.67741935483871,1.203385613832258
Chikkamagaluru,2005,2,13.33,75.77,2.2358263432979584,-0.56,0.58,6.821428571428571,1.5145378439285715
Chikkamagaluru,2005,3,13.33,75.77,0.10468638688325882,-0.433,0.45,4.290322580645161,1.7757296806451612
Chikkamagaluru,2005,4,13.33,75.77,80.35743588209152,0.084,0.43,4.966666666666667,2.6446991
Chikkamagaluru,2005,5,13.33,75.77,66.59245696663857,-0.033,0.29,4.548387096774194,1.8156324893548388
Chikkamagaluru,2005,6,13.33,75.77,51.59706477820873,-0.176,0.11,2.966666666666667,0.7345759723333334
Chikkamagaluru,2005,7,13.33,75.77,29.143902629613876,-0.384,-0.06,2.6451612903225805,1.0290815029032259
Chikkamagaluru,2005,8,13.33,75.77,100.95864443480968,-0.345,-0.14,3.6129032258064515,0.939736100967742
Chikkamagaluru,2005,9,13.33,75.77,37.768038496375084,-0.534,-0.11,5.8,1.522602815
Chikkamagaluru,2005,10,13.33,75.77,214.75623078644276,-0.436,-0.29,3.5483870967741935,1.0373357177419353
Chikkamagaluru,2005,11,13.33,75.77,11.15569157898426,-0.272,-0.57,5.7,1.0062126816666666
Chikkamagaluru,2005,12,13.33,75.77,0.3606816530227661,-0.3,-0.84,3.7419354838709675,0.6440208229032258
Chikkamagaluru,2006,1,13.33,75.77,0.0,-0.135,-0.85,4.258064516129032,1.7294375064516128
Chikkamagaluru,2006,2,13.33,75.77,0.0,-0.306,-0.77,5.428571428571429,1.6995880442857143
Chikkamagaluru,2006,3,13.33,75.77,41.23666189610958,-0.226,-0.57,4.419354838709677,0.8061425020580646
Chikkamagaluru,2006,4,13.33,75.77,2.197681337594986,-0.015,-0.37,4.833333333333333,0.9840533986666666
Chikkamagaluru,2006,5,13.33,75.77,56.75939755141735,-0.208,-0.14,5.161290322580645,1.1181375867741936
Chikkamagaluru,2006,6,13.33,75.77,69.16703635454178,-0.059,-0.03,2.433333333333333,1.1171617263333333
Chikkamagaluru,2006,7,13.33,75.77,72.05163221806288,0.04,0.1,6.096774193548387,1.0984740158064517
Chikkamagaluru,2006,8,13.33,75.77,52.54536096006632,0.229,0.3,3.838709677419355,0.9450053216129032
Chikkamagaluru,2006,9,13.33,75.77,93.50920170545578,0.428,0.54,2.9,1.5086187580000001
Chikkamagaluru,2006,10,13.33,75.77,29.53618012368679,0.577,0.77,4.645161290322581,1.7489779667580645
Chikkamagaluru,2006,11,13.33,75.77,30.220280349254608,0.501,0.94,3.6333333333333333,1.1893461453333332
Chikkamagaluru,2006,12,13.33,75.77,0.0,0.172,0.94,3.2903225806451615,1.4631380310096773
Chikkamagaluru,2007,1,13.33,75.77,0.0,0.225,0.66,5.935483870967742,1.2701261521580645
Chikkamagaluru,2007,2,13.33,75.77,0.0,0.15,0.22,4.357142857142857,1.1186876339285714
Chikkamagaluru,2007,3,13.33,75.77,0.0,0.115,-0.12,5.645161290322581,1.321150566451613
Chikkamagaluru,2007,4,13.33,75.77,21.0404492020607,0.1,-0.32,5.133333333333334,0.8067391546666667
Chikkamagaluru,2007,5,13.33,75.77,35.328297056257725,0.27,-0.38,4.741935483870968,1.2340057027322582
Chikkamagaluru,2007,6,13.33,75.77,108.64934201538563,0.031,-0.47,3.1333333333333333,1.3529915246666666
Chikkamagaluru,2007,7,13.33,75.77,78.60220927745104,0.045,-0.56,4.193548387096774,1.3795319935483872
Chikkamagaluru,2007,8,13.33,75.77,120.8312916085124,0.237,-0.81,2.5483870967741935,0.8762567774193548
Chikkamagaluru,2007,9,13.33,75.77,254.22014274448156,0.235,-1.07,4.533333333333333,1.1761283893333332
Chikkamagaluru,2007,10,13.33,75.77,190.8550442457199,0.068,-1.34,5.419354838709677,1.2009301141935484
Chikkamagaluru,2007,11,13.33,75.77,16.032177433371544,-0.023,-1.5,5.533333333333333,1.588934237
Chikkamagaluru,2007,12,13.33,75.77,0.7668977379798889,-0.227,-1.6,3.4838709677419355,2.0751771258064515
Chikkamagaluru,2008,1,13.33,75.77,0.0,0.115,-1.64,5.193548387096774,1.8184795248387096
Chikkamagaluru,2008,2,13.33,75.77,70.77255439758301,-0.072,-1.52,3.586206896551724,1.2379733358620688
Chikkamagaluru,2008,3,13.33,75.77,130.82141068577766,0.097,-1.29,2.870967741935484,1.8412203261290323
Chikkamagaluru,2008,4,13.33,75.77,41.45666033029556,-0.153,-1.01,4.966666666666667,0.8616907713333333
Chikkamagaluru,2008,5,13.33,75.77,49.755134642124176,0.179,-0.84,4.967741935483871,1.7237106374193547
Chikkamagaluru,2008,6,13.33,75.77,79.47848614305258,0.215,-0.61,4.666666666666667,0.953116955
Chikkamagaluru,2008,7,13.33,75.77,64.56867255270481,0.246,-0.37,2.3870967741935485,1.2312710548387096
Chikkamagaluru,2008,8,13.33,75.77,274.02079460024834,0.124,-0.23,2.3548387096774195,1.211697393548387
Chikkamagaluru,2008,9,13.33,75.77,49.470639422535896,0.086,-0.24,4.833333333333333,1.4465834003333333
Chikkamagaluru,2008,10,13.33,75.77,176.79922191798687,0.029,-0.35,3.3225806451612905,1.3736839277419355
Chikkamagaluru,2008,11,13.33,75.77,17.747150525450706,-0.128,-0.55,5.033333333333333,1.2276514546666666
Chikkamagaluru,2008,12,13.33,75.77,0.0,-0.053,-0.73,5.870967741935484,0.8991352851612903
Chikkamagaluru,2009,1,13.33,75.77,0.0,0.031,-0.85,5.258064516129032,1.3644628538709678
Chikkamagaluru,2009,2,13.33,75.77,0.0,0.163,-0.79,5.178571428571429,0.9907292532142857
Chikkamagaluru,2009,3,13.33,75.77,48.09861147403717,0.1,-0.61,6.096774193548387,1.1326078929032257
Chikkamagaluru,2009,4,13.33,75.77,36.51414251327515,0.126,-0.33,3.9,2.2441025066666667
Chikkamagaluru,2009,5,13.33,75.77,95.12604489922523,0.257,0.01,7.225806451612903,1.0808286461290324
Chikkamagaluru,2009,6,13.33,75.77,57.07171458005905,0.1,0.28,5.866666666666666,1.4584701413333332
Chikkamagaluru,2009,7,13.33,75.77,248.12222038209438,-0.192,0.45,3.838709677419355,0.6150665787096774
Chikkamagaluru,2009,8,13.33,75.77,84.13877755403519,-0.104,0.58,2.935483870967742,1.12875141
Chikkamagaluru,2009,9,13.33,75.77,236.74678491055965,-0.103,0.71,4.033333333333333,1.6812911126666668
Chikkamagaluru,2009,10,13.33,75.77,56.168566390872,-0.013,1.01,5.225806451612903,0.9675306593548387
Chikkamagaluru,2009,11,13.33,75.77,59.00334429740906,-0.067,1.36,3.7666666666666666,1.78102768
Chikkamagaluru,2009,12,13.33,75.77,28.888297230005264,0.16,1.56,5.096774193548387,1.2578152232258064
Chikkamagaluru,2010,1,13.33,75.77,6.733187913894653,0.294,1.5,4.967741935483871,1.289910690967742
Chikkamagaluru,2010,2,13.33,75.77,3.7912089824676514,0.023,1.22,7.107142857142857,1.3009368542857143
Chikkamagaluru,2010,3,13.33,75.77,20.686411380767822,0.458,0.84,2.4516129032258065,1.229541595483871
Chikkamagaluru,2010,4,13.33,75.77,40.64145217835903,0.37,0.35,4.3,0.970552031
Chikkamagaluru,2010,5,13.33,75.77,128.24739196896553,-0.029,-0.17,4.032258064516129,1.3091519658064517
Chikkamagaluru,2010,6,13.33,75.77,102.63831141591072,-0.14,-0.66,1.7666666666666666,1.285590429
Chikkamagaluru,2010,7,13.33,75.77,99.39690721035004,-0.001,-1.05,2.4193548387096775,1.663601914516129
Chikkamagaluru,2010,8,13.33,75.77,161.6290042102337,-0.061,-1.35,2.967741935483871,0.747917844516129
Chikkamagaluru,2010,9,13.33,75.77,99.7256775945425,-0.267,-1.56,2.2,0.8091414173333332
Chikkamagaluru,2010,10,13.33,75.77,128.7467087507248,-0.437,-1.64,5.032258064516129,1.3724983983870966
Chikkamagaluru,2010,11,13.33,75.77,141.9513521939516,-0.495,-1.64,4.433333333333334,0.7180750344066666
Chikkamagaluru,2010,12,13.33,75.77,0.0,-0.212,-1.54,5.129032258064516,0.9818622567741935
Chikkamagaluru,2011,1,13.33,75.77,0.0,0.191,-1.31,5.967741935483871,1.5956191370967743
Chikkamagaluru,2011,2,13.33,75.77,2.0957901775836945,0.241,-1.04,5.678571428571429,0.5124724357571429
Chikkamagaluru,2011,3,13.33,75.77,13.845274806022644,0.367,-0.8,4.645161290322581,1.117857366129032
Chikkamagaluru,2011,4,13.33,75.77,57.86405749619007,0.154,-0.62,5.866666666666666,0.9413861176666667
Chikkamagaluru,2011,5,13.33,75.77,150.56233781576157,-0.089,-0.46,6.129032258064516,1.5436429977419355
Chikkamagaluru,2011,6,13.33,75.77,91.60725243389606,0.055,-0.37,3.7333333333333334,0.6791252076666666
Chikkamagaluru,2011,7,13.33,75.77,243.1888548731804,0.223,-0.43,3.7096774193548385,1.0109919648387098
Chikkamagaluru,2011,8,13.33,75.77,126.13131068646908,0.344,-0.58,2.774193548387097,1.011544473516129
Chikkamagaluru,2011,9,13.33,75.77,105.01311342418194,0.202,-0.79,3.7,0.9066917783333334
Chikkamagaluru,2011,10,13.33,75.77,214.15707790851593,0.356,-0.96,4.129032258064516,1.8293501125806453
Chikkamagaluru,2011,11,13.33,75.77,98.72036349773407,0.336,-1.02,4.033333333333333,1.4278005003333334
Chikkamagaluru,2011,12,13.33,75.77,0.0,-0.128,-0.92,4.483870967741935,1.388414425483871
Chikkamagaluru,2012,1,13.33,75.77,0.0,0.046,-0.72,5.774193548387097,1.0838557522580645
Chikkamagaluru,2012,2,13.33,75.77,0.0,-0.078,-0.57,4.068965517241379,1.9624444827586207
Chikkamagaluru,2012,3,13.33,75.77,0.0,0.026,-0.46,5.161290322580645,2.275805190322581
Chikkamagaluru,2012,4,13.33,75.77,91.60000348091125,-0.271,-0.36,4.733333333333333,1.392764723
Chikkamagaluru,2012,5,13.33,75.77,27.000001907348633,-0.37,-0.17,5.838709677419355,0.508314344516129
Chikkamagaluru,2012,6,13.33,75.77,4.0,0.0,0.06,3.933333333333333,1.5851710730000002
Chikkamagaluru,2012,7,13.33,75.77,87.3729600906372,0.546,0.3,3.2580645161290325,1.0006735025806452
Chikkamagaluru,2012,8,13.33,75.77,224.59113162010908,0.652,0.41,3.3548387096774195,1.4237936377419356
Chikkamagaluru,2012,9,13.33,75.77,52.884442046284676,0.453,0.41,4.366666666666666,1.1895103533333333
Chikkamagaluru,2012,10,13.33,75.77,22.994328066706657,0.11,0.31,3.064516129032258,1.05932045
Chikkamagaluru,2012,11,13.33,75.77,65.26607549190521,-0.099,0.13,4.6,0.7542804866666667
Chikkamagaluru,2012,12,13.33,75.77,6.658421039581299,0.267,-0.1,2.4516129032258065,0.8817284803225806
Chikkamagaluru,2013,1,13.33,75.77,0.0,-0.065,-0.29,6.064516129032258,1.989185853870968
Chikkamagaluru,2013,2,13.33,75.77,17.613224506378174,0.189,-0.29,3.392857142857143,1.6343154739285715
Chikkamagaluru,2013,3,13.33,75.77,36.73272705078125,0.083,-0.21,5.225806451612903,1.208878878064516
Chikkamagaluru,2013,4,13.33,75.77,16.637391567230225,-0.297,-0.19,5.133333333333334,0.9100850366666666
Chikkamagaluru,2013,5,13.33,75.77,148.85042947530746,-0.506,-0.27,3.935483870967742,1.196817595483871
Chikkamagaluru,2013,6,13.33,75.77,120.73831132054329,-0.497,-0.34,4.366666666666666,1.2253081406666666
Chikkamagaluru,2013,7,13.33,75.77,238.06227247416973,-0.181,-0.35,3.5806451612903225,0.8870305335483871
Chikkamagaluru,2013,8,13.33,75.77,74.17331913113594,-0.194,-0.28,5.806451612903226,0.912353013548387
Chikkamagaluru,2013,9,13.33,75.77,152.58008873462677,-0.31,-0.21,3.7666666666666666,1.5937026506666667
Chikkamagaluru,2013,10,13.33,75.77,73.15995331853628,-0.168,-0.13,5.161290322580645,0.8202488128741936
Chikkamagaluru,2013,11,13.33,75.77,12.376130670309067,0.199,-0.1,3.2,0.6853039573333334
Chikkamagaluru,2013,12,13.33,75.77,13.075627565383911,0.141,-0.15,3.870967741935484,1.0410569158064515
Chikkamagaluru,2014,1,13.33,75.77,0.0,-0.101,-0.28,5.741935483870968,1.1766352048387096
Chikkamagaluru,2014,2,13.33,75.77,0.0,-0.089,-0.32,5.857142857142857,1.4348881625
Chikkamagaluru,2014,3,13.33,75.77,11.20186684280634,-0.151,-0.14,3.6129032258064515,1.5816916796774194
Chikkamagaluru,2014,4,13.33,75.77,80.23091369867325,-0.058,0.15,5.533333333333333,1.3192271676666667
Chikkamagaluru,2014,5,13.33,75.77,248.734993070364,-0.092,0.31,2.3225806451612905,1.4339224977419354
Chikkamagaluru,2014,6,13.33,75.77,34.48808640241623,-0.028,0.23,4.433333333333334,1.108679051
Chikkamagaluru,2014,7,13.33,75.77,177.5484667569399,-0.363,0.1,5.806451612903226,1.1528067432258065
Chikkamagaluru,2014,8,13.33,75.77,181.301127910614,-0.372,0.11,1.7096774193548387,1.2150309538709676
Chikkamagaluru,2014,9,13.33,75.77,176.73766242712736,-0.145,0.28,4.333333333333333,0.649377995
Chikkamagaluru,2014,10,13.33,75.77,103.50964546203613,0.141,0.54,3.7096774193548385,0.9880874900000001
Chikkamagaluru,2014,11,13.33,75.77,11.517208695411682,0.009,0.71,2.933333333333333,1.4682012086666667
Chikkamagaluru,2014,12,13.33,75.77,9.485862135887146,0.046,0.77,4.741935483870968,1.3856411206451613
Chikkamagaluru,2015,1,13.33,75.77,0.0,-0.1,0.69,6.193548387096774,1.595519382903226
Chikkamagaluru,2015,2,13.33,75.77,0.0,-0.345,0.61,6.464285714285714,0.8730502682142857
Chikkamagaluru,2015,3,13.33,75.77,63.88856661319733,-0.241,0.65,5.161290322580645,2.5235438870967744
Chikkamagaluru,2015,4,13.33,75.77,108.43160155415535,-0.008,0.81,3.466666666666667,0.9544394936666667
Chikkamagaluru,2015,5,13.33,75.77,100.52825689315796,0.24,1.02,5.096774193548387,0.7510026245161291
Chikkamagaluru,2015,6,13.33,75.77,214.61605452001095,0.296,1.25,3.433333333333333,1.9929203833333333
Chikkamagaluru,2015,7,13.33,75.77,37.131435453891754,0.225,1.57,4.451612903225806,1.837990334516129
Chikkamagaluru,2015,8,13.33,75.77,64.36408088356256,0.568,1.91,5.870967741935484,0.8428048241935484
Chikkamagaluru,2015,9,13.33,75.77,131.93815728276968,0.294,2.21,4.7,0.62977513528
Chikkamagaluru,2015,10,13.33,75.77,104.1039646267891,0.482,2.47,4.935483870967742,1.5348366948387098
Chikkamagaluru,2015,11,13.33,75.77,157.2253905981779,0.347,2.64,2.6666666666666665,1.8664467500000002
Chikkamagaluru,2015,12,13.33,75.77,4.339324951171875,0.272,2.75,4.419354838709677,1.905701525483871
